"Statistics Report"
"MAX BUFFERS ON SLRU", 12036.28, 8042.93, -33.18
"SLRU LENGTH EQUALS VPSEQT", 68.00, 1233.00, 1,713.24
"GETPAGE REQU RANDOM ON SLRU", 2926.7K, 275.1M, 9,299.67
"GETPAGE REQU RANDOM ON SLRU /C", 0.05, 4.74, 9,380.00
"BP26   READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 93.19, 93.85, 0.71
"BPOOL HIT RATIO (%) RANDOM", 96.38, 94.75, -1.69
"GETPAGE REQUEST", 29495.7K, 1268.4M, 4,200.29
"GETPAGE REQUEST-RANDOM", 29495.7K, 1268.4M, 4,200.29
"SYNCHRONOUS READS", 1064.2K, 66613.2K, 6,159.46
"SYNCHRON. READS-RANDOM", 1064.2K, 66613.2K, 6,159.46
"GETPAGE PER SYN.READ-RANDOM", 27.72, 19.04, -31.31
"SEQUENTIAL PREFETCH REQUEST", 80110.00, 7673.00, -90.42
"SEQUENTIAL PREFETCH READS", 75111.00, 7155.00, -90.47
"PAGES READ VIA SEQ.PREFETCH", 75111.00, 7155.00, -90.47
"S.PRF.PAGES READ/S.PRF.READ", 1.00, 1.00, 0.00
"LIST PREFETCH REQUESTS", 287.00, 95602.00, 33,210.80
"LIST PREFETCH READS", 265.00, 94840.00, 35,688.68
"PAGES READ VIA LIST PREFTCH", 5693.00, 2743.0K, 48,081.98
"L.PRF.PAGES READ/L.PRF.READ", 21.48, 28.92, 34.64
"DYNAMIC PREFETCH REQUESTED", 87706.00, 1010.5K, 1,052.14
"DYNAMIC PREFETCH READS", 32828.00, 462.1K, 1,307.64
"PAGES READ VIA DYN.PREFETCH", 859.0K, 8579.8K, 898.81
"D.PRF.PAGES READ/D.PRF.READ", 26.17, 18.57, -29.04
"PAGE-INS REQUIRED FOR READ", 9.00, 3.00, -66.67
"GETPAGE REQUEST /C", 0.52, 21.85, 4,101.92
"GETPAGE REQUEST-RANDOM /C", 0.52, 21.85, 4,101.92
"SYNCHRONOUS READS /C", 0.02, 1.15, 5,650.00
"SYNCHRON. READS-RANDOM /C", 0.02, 1.15, 5,650.00
"PAGES READ VIA DYN.PREFETCH /C", 0.02, 0.15, 650.00
"BP26   WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 7155.9K, 288.4M, 3,930.24
"PAGES WRITTEN", 1346.1K, 44412.2K, 3,199.32
"BUFF.UPDATES/PAGES WRITTEN", 5.32, 6.49, 21.99
"SYNCHRONOUS WRITES", 414.00, 944.00, 128.02
"ASYNCHRONOUS WRITES", 267.6K, 31977.4K, 11,849.70
"PAGES WRITTEN PER WRITE I/O", 5.02, 1.39, -72.31
"PAGES WRTN FOR CASTOUT I/O", 144.4K, 10377.5K, 7,086.63
"NUMBER OF CASTOUT I/O", 5848.00, 169.1K, 2,791.59
"HORIZ.DEF.WRITE THRESHOLD", 44.00, 75.00, 70.45
"VERTI.DEF.WRITE THRESHOLD", 8829.00, 44821.00, 407.66
"BUFFER UPDATES /C", 0.13, 4.97, 3,723.08
"PAGES WRITTEN /C", 0.02, 0.77, 3,750.00
"BP26   SORT/MERGE", M1020, M1021, DELTA (%)
"TOTAL  GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 17563.89, 28045.79, 59.68
"NUMBER OF DATASET OPENS", 18310.00, 21306.00, 16.36
"BUFFERS ALLOCATED - VPOOL", 3323.0K, 3323.0K, 0.00
"TOTAL  READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 52.56, 62.30, 18.53
"BPOOL HIT RATIO (%) SEQU", -8.37, -22.75, 171.80
"BPOOL HIT RATIO (%) RANDOM", 94.01, 93.96, -0.05
"GETPAGE REQUEST", 12921.3M, 16412.7M, 27.02
"GETPAGE REQUEST-SEQUENTIAL", 5226.5M, 4449.2M, -14.87
"GETPAGE REQUEST-RANDOM", 7694.8M, 11963.5M, 55.48
"SYNCHRONOUS READS", 460.3M, 721.7M, 56.79
"SYNCHRON. READS-SEQUENTIAL", 5727.1K, 14891.7K, 160.02
"SYNCHRON. READS-RANDOM", 454.6M, 706.8M, 55.48
"GETPAGE PER SYN.READ-RANDOM", 16.93, 16.93, 0.00
"SEQUENTIAL PREFETCH REQUEST", 64815.8K, 61760.8K, -4.71
"SEQUENTIAL PREFETCH READS", 57804.9K, 56277.2K, -2.64
"PAGES READ VIA SEQ.PREFETCH", 4662.0M, 4011.6M, -13.95
"S.PRF.PAGES READ/S.PRF.READ", 80.65, 71.28, -11.62
"LIST PREFETCH REQUESTS", 21311.3K, 30804.8K, 44.55
"LIST PREFETCH READS", 10134.7K, 10405.1K, 2.67
"PAGES READ VIA LIST PREFTCH", 219.2M, 222.5M, 1.51
"L.PRF.PAGES READ/L.PRF.READ", 21.63, 21.38, -1.16
"DYNAMIC PREFETCH REQUESTED", 186.6M, 226.7M, 21.49
"DYNAMIC PREFETCH READS", 50358.5K, 67870.9K, 34.78
"PAGES READ VIA DYN.PREFETCH", 782.6M, 1227.2M, 56.81
"D.PRF.PAGES READ/D.PRF.READ", 15.54, 18.08, 16.34
"PREF.DISABLED-NO BUFFER", 14280.00, 41905.00, 193.45
"PAGE-INS REQUIRED FOR READ", 197.00, 42.00, -78.68
"GETPAGE REQUEST /C", 227.50, 282.75, 24.29
"GETPAGE REQUEST-SEQUENTIAL /C", 92.02, 76.65, -16.70
"GETPAGE REQUEST-RANDOM /C", 135.48, 206.10, 52.13
"SYNCHRONOUS READS /C", 8.10, 12.43, 53.46
"SYNCHRON. READS-SEQUENTIAL /C", 0.10, 0.26, 160.00
"SYNCHRON. READS-RANDOM /C", 8.00, 12.18, 52.25
"SEQUENTIAL PREFETCH REQUEST /C", 1.14, 1.06, -7.02
"SEQUENTIAL PREFETCH READS /C", 1.02, 0.97, -4.90
"PAGES READ VIA SEQ.PREFETCH /C", 82.08, 69.11, -15.80
"LIST PREFETCH REQUESTS /C", 0.38, 0.53, 39.47
"LIST PREFETCH READS /C", 0.18, 0.18, 0.00
"PAGES READ VIA LIST PREFTCH /C", 3.86, 3.83, -0.78
"DYNAMIC PREFETCH REQUESTED /C", 3.29, 3.91, 18.84
"DYNAMIC PREFETCH READS /C", 0.89, 1.17, 31.46
"PAGES READ VIA DYN.PREFETCH /C", 13.78, 21.14, 53.41
"TOTAL  WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 1122.1M, 3172.8M, 182.76
"PAGES WRITTEN", 100.2M, 209.9M, 109.48
"BUFF.UPDATES/PAGES WRITTEN", 11.20, 15.12, 35.00
"SYNCHRONOUS WRITES", 402.7K, 437.2K, 8.57
"ASYNCHRONOUS WRITES", 6059.5K, 60573.7K, 899.65
"PAGES WRITTEN PER WRITE I/O", 15.50, 3.44, -77.81
"PAGES WRTN FOR CASTOUT I/O", 82633.1K, 152.8M, 84.91
"NUMBER OF CASTOUT I/O", 3453.0K, 4425.1K, 28.15
"HORIZ.DEF.WRITE THRESHOLD", 29813.00, 115.6K, 287.75
"VERTI.DEF.WRITE THRESHOLD", 6098.8K, 8181.4K, 34.15
"BUFFER UPDATES /C", 19.76, 54.66, 176.62
"PAGES WRITTEN /C", 1.76, 3.62, 105.68
"SYNCHRONOUS WRITES /C", 0.01, 0.01, 0.00
"ASYNCHRONOUS WRITES /C", 0.11, 1.04, 845.45
"PAGES WRTN FOR CASTOUT I/O /C", 1.45, 2.63, 81.38
"NUMBER OF CASTOUT I/O /C", 0.06, 0.08, 33.33
"VERTI.DEF.WRITE THRESHOLD /C", 0.11, 0.14, 27.27
"TOTAL  SORT/MERGE", M1020, M1021, DELTA (%)
"MAX WORKFILES CONCURR. USED", 638.32, 397.87, -37.67
"MERGE PASSES REQUESTED", 16151.00, 152.2K, 842.36
"MERGE PASS DEGRADED-LOW BUF", 13.00, 14.00, 7.69
"WORKFILE REQ.REJCTD-LOW BUF", 8438.00, 20209.00, 139.50
"WORKFILE REQ-ALL MERGE PASS", 56051.00, 348.6K, 521.93
"BP8K   GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 0.03, 0.03, 0.00
"NUMBER OF DATASET OPENS", 3.00, 3.00, 0.00
"BUFFERS ALLOCATED - VPOOL", 5000.00, 5000.00, 0.00
"MIN BUFFERS ON SLRU", 4085.96, 4085.95, -0.00
"MAX BUFFERS ON SLRU", 4087.00, 4087.00, 0.00
"GETPAGE REQU RANDOM ON SLRU", 787.1K, 840.4K, 6.77
"GETPAGE REQU RANDOM ON SLRU /C", 0.01, 0.01, 0.00
"BP8K   READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 98.96, 99.19, 0.23
"BPOOL HIT RATIO (%) SEQU", -99.20, -68.68, -30.77
"BPOOL HIT RATIO (%) RANDOM", 99.83, 99.87, 0.04
"GETPAGE REQUEST", 2518.9K, 2716.8K, 7.86
"GETPAGE REQUEST-SEQUENTIAL", 11075.00, 11074.00, -0.01
"GETPAGE REQUEST-RANDOM", 2507.9K, 2705.7K, 7.89
"SYNCHRONOUS READS", 4228.00, 3426.00, -18.97
"SYNCHRON. READS-SEQUENTIAL", 317.00, 420.00, 32.49
"SYNCHRON. READS-RANDOM", 3911.00, 3006.00, -23.14
"GETPAGE PER SYN.READ-RANDOM", 641.23, 900.10, 40.37
"SEQUENTIAL PREFETCH REQUEST", 624.00, 623.00, -0.16
"SEQUENTIAL PREFETCH READS", 560.00, 575.00, 2.68
"PAGES READ VIA SEQ.PREFETCH", 7889.00, 8707.00, 10.37
"S.PRF.PAGES READ/S.PRF.READ", 14.09, 15.14, 7.45
"DYNAMIC PREFETCH REQUESTED", 413.2K, 414.9K, 0.41
"DYNAMIC PREFETCH READS", 2685.00, 1971.00, -26.59
"PAGES READ VIA DYN.PREFETCH", 14172.00, 9973.00, -29.63
"D.PRF.PAGES READ/D.PRF.READ", 5.28, 5.06, -4.17
"GETPAGE REQUEST /C", 0.04, 0.05, 25.00
"GETPAGE REQUEST-RANDOM /C", 0.04, 0.05, 25.00
"DYNAMIC PREFETCH REQUESTED /C", 0.01, 0.01, 0.00
"BP8K   WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 3138.00, 2969.00, -5.39
"PAGES WRITTEN", 24.00, 23.00, -4.17
"BUFF.UPDATES/PAGES WRITTEN", 130.75, 129.09, -1.27
"SYNCHRONOUS WRITES", 3.00, 2.00, -33.33
"ASYNCHRONOUS WRITES", 2.00, 2.00, 0.00
"PAGES WRITTEN PER WRITE I/O", 4.80, 5.75, 19.79
"PAGES WRTN FOR CASTOUT I/O", 591.00, 130.00, -78.00
"NUMBER OF CASTOUT I/O", 209.00, 100.00, -52.15
"BP8K   SORT/MERGE", M1020, M1021, DELTA (%)
"BP8K1  GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 9.53, 11.22, 17.73
"NUMBER OF DATASET OPENS", 226.00, 239.00, 5.75
"BUFFERS ALLOCATED - VPOOL", 10000.00, 10000.00, 0.00
"MIN BUFFERS ON SLRU", 4962.17, 5092.80, 2.63
"MAX BUFFERS ON SLRU", 5030.99, 5172.70, 2.82
"SLRU LENGTH EQUALS VPSEQT", 18182.00, 6416.00, -64.71
"GETPAGE REQU RANDOM ON SLRU", 54730.6K, 55638.2K, 1.66
"GETPAGE REQU RANDOM ON SLRU /C", 0.96, 0.96, 0.00
"BP8K1  READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 7.83, 11.55, 47.51
"BPOOL HIT RATIO (%) SEQU", -109.26, -169.09, 54.76
"BPOOL HIT RATIO (%) RANDOM", 99.15, 99.25, 0.10
"GETPAGE REQUEST", 115.3M, 100.9M, -12.49
"GETPAGE REQUEST-SEQUENTIAL", 50516.5K, 32962.9K, -34.75
"GETPAGE REQUEST-RANDOM", 64769.9K, 67892.1K, 4.82
"SYNCHRONOUS READS", 552.8K, 505.9K, -8.48
"SYNCHRON. READS-SEQUENTIAL", 36995.00, 36749.00, -0.66
"SYNCHRON. READS-RANDOM", 515.8K, 469.2K, -9.03
"GETPAGE PER SYN.READ-RANDOM", 125.57, 144.70, 15.23
"SEQUENTIAL PREFETCH REQUEST", 1657.9K, 1099.3K, -33.69
"SEQUENTIAL PREFETCH READS", 1657.5K, 1096.7K, -33.83
"PAGES READ VIA SEQ.PREFETCH", 50537.8K, 32899.4K, -34.90
"S.PRF.PAGES READ/S.PRF.READ", 30.49, 30.00, -1.61
"LIST PREFETCH REQUESTS", 2704.0K, 2720.8K, 0.62
"LIST PREFETCH READS", 2688.4K, 2699.9K, 0.43
"PAGES READ VIA LIST PREFTCH", 40308.3K, 40385.6K, 0.19
"L.PRF.PAGES READ/L.PRF.READ", 14.99, 14.96, -0.20
"DYNAMIC PREFETCH REQUESTED", 1248.9K, 1337.0K, 7.05
"DYNAMIC PREFETCH READS", 1041.0K, 1080.5K, 3.79
"PAGES READ VIA DYN.PREFETCH", 14863.3K, 15415.9K, 3.72
"D.PRF.PAGES READ/D.PRF.READ", 14.28, 14.27, -0.07
"GETPAGE REQUEST /C", 2.03, 1.74, -14.29
"GETPAGE REQUEST-SEQUENTIAL /C", 0.89, 0.57, -35.96
"GETPAGE REQUEST-RANDOM /C", 1.14, 1.17, 2.63
"SYNCHRONOUS READS /C", 0.01, 0.01, 0.00
"SYNCHRON. READS-RANDOM /C", 0.01, 0.01, 0.00
"SEQUENTIAL PREFETCH REQUEST /C", 0.03, 0.02, -33.33
"SEQUENTIAL PREFETCH READS /C", 0.03, 0.02, -33.33
"PAGES READ VIA SEQ.PREFETCH /C", 0.89, 0.57, -35.96
"LIST PREFETCH REQUESTS /C", 0.05, 0.05, 0.00
"LIST PREFETCH READS /C", 0.05, 0.05, 0.00
"PAGES READ VIA LIST PREFTCH /C", 0.71, 0.70, -1.41
"DYNAMIC PREFETCH REQUESTED /C", 0.02, 0.02, 0.00
"DYNAMIC PREFETCH READS /C", 0.02, 0.02, 0.00
"PAGES READ VIA DYN.PREFETCH /C", 0.26, 0.27, 3.85
"BP8K1  WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 13443.4K, 20636.5K, 53.51
"PAGES WRITTEN", 99538.00, 134.0K, 34.62
"BUFF.UPDATES/PAGES WRITTEN", 135.06, 154.00, 14.02
"SYNCHRONOUS WRITES", 256.00, 135.00, -47.27
"ASYNCHRONOUS WRITES", 3917.00, 5667.00, 44.68
"PAGES WRITTEN PER WRITE I/O", 23.85, 23.10, -3.14
"PAGES WRTN FOR CASTOUT I/O", 288.5K, 453.3K, 57.12
"NUMBER OF CASTOUT I/O", 17310.00, 20600.00, 19.01
"VERTI.DEF.WRITE THRESHOLD", 3149.00, 4166.00, 32.30
"BUFFER UPDATES /C", 0.24, 0.36, 50.00
"PAGES WRTN FOR CASTOUT I/O /C", 0.01, 0.01, 0.00
"BP8K1  SORT/MERGE", M1020, M1021, DELTA (%)
"BP8K2  GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 420.12, 436.66, 3.94
"NUMBER OF DATASET OPENS", 563.00, 691.00, 22.74
"BUFFERS ALLOCATED - VPOOL", 50000.00, 50000.00, 0.00
"MIN BUFFERS ON SLRU", 2265.01, 2509.07, 10.78
"MAX BUFFERS ON SLRU", 2317.20, 2600.73, 12.24
"SLRU LENGTH EQUALS VPSEQT", 83.00, 440.00, 430.12
"GETPAGE REQU RANDOM ON SLRU", 9927.9K, 21445.2K, 116.01
"GETPAGE REQU RANDOM ON SLRU /C", 0.17, 0.37, 117.65
"BP8K2  READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 91.24, 92.97, 1.90
"BPOOL HIT RATIO (%) RANDOM", 97.23, 97.43, 0.21
"GETPAGE REQUEST", 162.5M, 208.8M, 28.49
"GETPAGE REQUEST-RANDOM", 162.5M, 208.8M, 28.49
"SYNCHRONOUS READS", 4490.4K, 5365.0K, 19.48
"SYNCHRON. READS-RANDOM", 4490.4K, 5365.0K, 19.48
"GETPAGE PER SYN.READ-RANDOM", 36.19, 38.91, 7.52
"SEQUENTIAL PREFETCH REQUEST", 195.7K, 167.0K, -14.67
"SEQUENTIAL PREFETCH READS", 150.3K, 131.8K, -12.31
"PAGES READ VIA SEQ.PREFETCH", 150.3K, 131.8K, -12.31
"S.PRF.PAGES READ/S.PRF.READ", 1.00, 1.00, 0.00
"LIST PREFETCH REQUESTS", 31574.00, 53383.00, 69.07
"LIST PREFETCH READS", 28347.00, 51368.00, 81.21
"PAGES READ VIA LIST PREFTCH", 231.2K, 647.9K, 180.23
"L.PRF.PAGES READ/L.PRF.READ", 8.16, 12.61, 54.53
"DYNAMIC PREFETCH REQUESTED", 1135.6K, 1618.1K, 42.49
"DYNAMIC PREFETCH READS", 725.4K, 602.1K, -17.00
"PAGES READ VIA DYN.PREFETCH", 9343.5K, 8509.0K, -8.93
"D.PRF.PAGES READ/D.PRF.READ", 12.88, 14.13, 9.70
"GETPAGE REQUEST /C", 2.86, 3.60, 25.87
"GETPAGE REQUEST-RANDOM /C", 2.86, 3.60, 25.87
"SYNCHRONOUS READS /C", 0.08, 0.09, 12.50
"SYNCHRON. READS-RANDOM /C", 0.08, 0.09, 12.50
"DYNAMIC PREFETCH REQUESTED /C", 0.02, 0.03, 50.00
"DYNAMIC PREFETCH READS /C", 0.01, 0.01, 0.00
"PAGES READ VIA DYN.PREFETCH /C", 0.16, 0.15, -6.25
"BP8K2  WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 72000.3K, 222.8M, 209.44
"PAGES WRITTEN", 1050.3K, 2156.6K, 105.33
"BUFF.UPDATES/PAGES WRITTEN", 68.55, 103.31, 50.71
"SYNCHRONOUS WRITES", 835.00, 832.00, -0.36
"ASYNCHRONOUS WRITES", 290.2K, 352.6K, 21.50
"PAGES WRITTEN PER WRITE I/O", 3.61, 6.10, 68.98
"PAGES WRTN FOR CASTOUT I/O", 1715.3K, 1928.6K, 12.44
"NUMBER OF CASTOUT I/O", 71138.00, 70000.00, -1.60
"HORIZ.DEF.WRITE THRESHOLD", 150.00, 142.00, -5.33
"VERTI.DEF.WRITE THRESHOLD", 113.9K, 176.2K, 54.70
"BUFFER UPDATES /C", 1.27, 3.84, 202.36
"PAGES WRITTEN /C", 0.02, 0.04, 100.00
"ASYNCHRONOUS WRITES /C", 0.01, 0.01, 0.00
"PAGES WRTN FOR CASTOUT I/O /C", 0.03, 0.03, 0.00
"BP8K2  SORT/MERGE", M1020, M1021, DELTA (%)
"BP8K3  GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 1597.62, 2127.46, 33.16
"NUMBER OF DATASET OPENS", 2375.00, 2740.00, 15.37
"BUFFERS ALLOCATED - VPOOL", 100.0K, 100.0K, 0.00
"MIN BUFFERS ON SLRU", 7419.26, 4457.08, -39.93
"MAX BUFFERS ON SLRU", 7621.53, 4813.76, -36.84
"SLRU LENGTH EQUALS VPSEQT", 1412.00, 26436.00, 1,772.24
"GETPAGE REQU RANDOM ON SLRU", 42176.5K, 77279.4K, 83.23
"GETPAGE REQU RANDOM ON SLRU /C", 0.74, 1.33, 79.73
"BP8K3  READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 74.79, 88.23, 17.97
"BPOOL HIT RATIO (%) RANDOM", 84.20, 90.06, 6.96
"GETPAGE REQUEST", 296.7M, 1372.0M, 362.42
"GETPAGE REQUEST-RANDOM", 296.7M, 1372.0M, 362.42
"SYNCHRONOUS READS", 46747.5K, 136.3M, 191.57
"SYNCHRON. READS-RANDOM", 46747.5K, 136.3M, 191.57
"GETPAGE PER SYN.READ-RANDOM", 6.35, 10.07, 58.58
"SEQUENTIAL PREFETCH REQUEST", 868.0K, 943.2K, 8.66
"SEQUENTIAL PREFETCH READS", 835.8K, 904.4K, 8.21
"PAGES READ VIA SEQ.PREFETCH", 835.8K, 904.4K, 8.21
"S.PRF.PAGES READ/S.PRF.READ", 1.00, 1.00, 0.00
"LIST PREFETCH REQUESTS", 129.3K, 489.1K, 278.27
"LIST PREFETCH READS", 103.6K, 443.7K, 328.28
"PAGES READ VIA LIST PREFTCH", 928.7K, 4107.1K, 342.24
"L.PRF.PAGES READ/L.PRF.READ", 8.97, 9.26, 3.23
"DYNAMIC PREFETCH REQUESTED", 2829.3K, 1920.2K, -32.13
"DYNAMIC PREFETCH READS", 2380.2K, 1473.7K, -38.09
"PAGES READ VIA DYN.PREFETCH", 26060.9K, 20076.0K, -22.97
"D.PRF.PAGES READ/D.PRF.READ", 10.95, 13.62, 24.38
"GETPAGE REQUEST /C", 5.22, 23.64, 352.87
"GETPAGE REQUEST-RANDOM /C", 5.22, 23.64, 352.87
"SYNCHRONOUS READS /C", 0.82, 2.35, 186.59
"SYNCHRON. READS-RANDOM /C", 0.82, 2.35, 186.59
"SEQUENTIAL PREFETCH REQUEST /C", 0.02, 0.02, 0.00
"SEQUENTIAL PREFETCH READS /C", 0.01, 0.02, 100.00
"PAGES READ VIA SEQ.PREFETCH /C", 0.01, 0.02, 100.00
"PAGES READ VIA LIST PREFTCH /C", 0.02, 0.07, 250.00
"DYNAMIC PREFETCH REQUESTED /C", 0.05, 0.03, -40.00
"DYNAMIC PREFETCH READS /C", 0.04, 0.03, -25.00
"PAGES READ VIA DYN.PREFETCH /C", 0.46, 0.35, -23.91
"BP8K3  WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 289.2M, 1409.6M, 387.41
"PAGES WRITTEN", 30994.5K, 42661.5K, 37.64
"BUFF.UPDATES/PAGES WRITTEN", 9.33, 33.04, 254.13
"SYNCHRONOUS WRITES", 2069.00, 2500.00, 20.83
"ASYNCHRONOUS WRITES", 1733.8K, 21832.7K, 1,159.24
"PAGES WRITTEN PER WRITE I/O", 17.85, 1.95, -89.08
"PAGES WRTN FOR CASTOUT I/O", 1583.0K, 17093.7K, 979.83
"NUMBER OF CASTOUT I/O", 91337.00, 664.9K, 627.96
"VERTI.DEF.WRITE THRESHOLD", 524.9K, 2896.8K, 451.88
"BUFFER UPDATES /C", 5.09, 24.28, 377.01
"PAGES WRITTEN /C", 0.55, 0.73, 32.73
"ASYNCHRONOUS WRITES /C", 0.03, 0.38, 1,166.67
"PAGES WRTN FOR CASTOUT I/O /C", 0.03, 0.29, 866.67
"VERTI.DEF.WRITE THRESHOLD /C", 0.01, 0.05, 400.00
"BP8K3  SORT/MERGE", M1020, M1021, DELTA (%)
"BP16K  GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 0.11, 0.10, -9.09
"BUFFERS ALLOCATED - VPOOL", 2000.00, 2000.00, 0.00
"MIN BUFFERS ON SLRU", 1368.27, 1372.49, 0.31
"MAX BUFFERS ON SLRU", 1369.65, 1373.49, 0.28
"SLRU LENGTH EQUALS VPSEQT", 84.00, 9.00, -89.29
"GETPAGE REQU RANDOM ON SLRU", 800.0K, 880.0K, 10.00
"GETPAGE REQU RANDOM ON SLRU /C", 0.01, 0.02, 100.00
"BP16K  READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 98.13, 98.24, 0.11
"BPOOL HIT RATIO (%) SEQU", 82.20, 82.69, 0.60
"BPOOL HIT RATIO (%) RANDOM", 99.47, 99.48, 0.01
"GETPAGE REQUEST", 2932.6K, 3076.5K, 4.91
"GETPAGE REQUEST-SEQUENTIAL", 227.6K, 227.9K, 0.13
"GETPAGE REQUEST-RANDOM", 2705.0K, 2848.6K, 5.31
"SYNCHRONOUS READS", 14437.00, 14673.00, 1.63
"SYNCHRON. READS-SEQUENTIAL", 5584.00, 6840.00, 22.49
"SYNCHRON. READS-RANDOM", 8853.00, 7833.00, -11.52
"GETPAGE PER SYN.READ-RANDOM", 305.54, 363.66, 19.02
"SEQUENTIAL PREFETCH REQUEST", 12100.00, 11008.00, -9.02
"SEQUENTIAL PREFETCH READS", 3846.00, 3919.00, 1.90
"PAGES READ VIA SEQ.PREFETCH", 28106.00, 28726.00, 2.21
"S.PRF.PAGES READ/S.PRF.READ", 7.31, 7.33, 0.27
"DYNAMIC PREFETCH REQUESTED", 409.5K, 435.7K, 6.40
"DYNAMIC PREFETCH READS", 4083.00, 3425.00, -16.12
"PAGES READ VIA DYN.PREFETCH", 12407.00, 10718.00, -13.61
"D.PRF.PAGES READ/D.PRF.READ", 3.04, 3.13, 2.96
"GETPAGE REQUEST /C", 0.05, 0.05, 0.00
"GETPAGE REQUEST-RANDOM /C", 0.05, 0.05, 0.00
"DYNAMIC PREFETCH REQUESTED /C", 0.01, 0.01, 0.00
"BP16K  WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 16263.00, 16451.00, 1.16
"PAGES WRITTEN", 2.00, 0.00, -100.00
"SYNCHRONOUS WRITES", 2.00, 0.00, -100.00
"PAGES WRTN FOR CASTOUT I/O", 1049.00, 391.00, -62.73
"NUMBER OF CASTOUT I/O", 209.00, 111.00, -46.89
"BP16K  SORT/MERGE", M1020, M1021, DELTA (%)
"BP16K1 GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 1.65, 1.75, 6.06
"NUMBER OF DATASET OPENS", 669.00, 618.00, -7.62
"BUFFERS ALLOCATED - VPOOL", 500.00, 500.00, 0.00
"MIN BUFFERS ON SLRU", 43.29, 79.52, 83.69
"MAX BUFFERS ON SLRU", 52.95, 91.89, 73.54
"SLRU LENGTH EQUALS VPSEQT", 1561.00, 7178.00, 359.83
"GETPAGE REQU RANDOM ON SLRU", 377.1K, 784.5K, 108.04
"GETPAGE REQU RANDOM ON SLRU /C", 0.01, 0.01, 0.00
"BP16K1 READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 25.45, 21.33, -16.19
"BPOOL HIT RATIO (%) SEQU", -1.72, -5.49, 219.19
"BPOOL HIT RATIO (%) RANDOM", 94.98, 83.51, -12.08
"GETPAGE REQUEST", 8929.2K, 22709.1K, 154.32
"GETPAGE REQUEST-SEQUENTIAL", 6420.5K, 15864.6K, 147.09
"GETPAGE REQUEST-RANDOM", 2508.7K, 6844.6K, 172.83
"SYNCHRONOUS READS", 125.9K, 1129.0K, 796.74
"SYNCHRON. READS-SEQUENTIAL", 54851.00, 4069.00, -92.58
"SYNCHRON. READS-RANDOM", 71046.00, 1124.9K, 1,483.34
"GETPAGE PER SYN.READ-RANDOM", 35.31, 6.08, -82.78
"SEQUENTIAL PREFETCH REQUEST", 423.0K, 1983.8K, 368.98
"SEQUENTIAL PREFETCH READS", 422.5K, 1983.4K, 369.44
"PAGES READ VIA SEQ.PREFETCH", 6413.8K, 15878.6K, 147.57
"S.PRF.PAGES READ/S.PRF.READ", 15.18, 8.01, -47.23
"DYNAMIC PREFETCH REQUESTED", 121.8K, 418.0K, 243.19
"DYNAMIC PREFETCH READS", 17695.00, 309.3K, 1,647.95
"PAGES READ VIA DYN.PREFETCH", 117.2K, 856.7K, 630.97
"D.PRF.PAGES READ/D.PRF.READ", 6.62, 2.77, -58.16
"GETPAGE REQUEST /C", 0.16, 0.39, 143.75
"GETPAGE REQUEST-SEQUENTIAL /C", 0.11, 0.27, 145.45
"GETPAGE REQUEST-RANDOM /C", 0.04, 0.12, 200.00
"SEQUENTIAL PREFETCH REQUEST /C", 0.01, 0.03, 200.00
"SEQUENTIAL PREFETCH READS /C", 0.01, 0.03, 200.00
"PAGES READ VIA SEQ.PREFETCH /C", 0.11, 0.27, 145.45
"BP16K1 WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 4204.0K, 8409.0K, 100.02
